ID_long,h_type,room_cnt_os.x,p01_plc_2,p02_plc_2,p03_plc_2,p04_plc_2,p05_plc_2,p06_plc_2,p07_plc_2,p08_plc_2,p09_plc_2,p010_plc_2,p011_plc_2,p012_plc_2,p01_plcrec_2,p02_plcrec_2,p03_plcrec_2,p04_plcrec_2,p05_plcrec_2,p06_plcrec_2,p07_plcrec_2,p08_plcrec_2,p09_plcrec_2,p010_plcrec_2,p011_plcrec_2,p012_plcrec_2,p01_rel_2,p02_rel_2,p03_rel_2,p04_rel_2,p05_rel_2,p06_rel_2,p07_rel_2,p08_rel_2,p09_rel_2,p010_rel_2,p011_rel_2,p012_rel_2,p01_age,p02_age,p03_age,p04_age,p05_age,p06_age,p07_age,p08_age,p09_age,p010_age,p011_age,p012_age,fam_size2,race2,pr_hh,pr_pop_hh,no_year_site2,no_year_city2,rent_os_grss,ann_inc_sum,rent_ut,hh_brdn_rent,hh_brdn_rent_ut,room_cnt_os,ovrcrwd,ovr_grp
3687350085-61088-011_3687350085-61088-012,Apartment,1.5,USA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,USA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Head,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,White,0,0,3,6,756,4050,864,18.66666667,21.33333333,1.5,0.666666667,1.00 or less
3687350085-61088-013_3687350085-61088-014,NA,2.5,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Europe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Head,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,17,22,474,8000,522,5.925,6.525,2.5,0.4,1.00 or less
3687350085-61088-015_3687350085-61088-016,Apartment,2.5,USA,USA,USA,NA,NA,NA,NA,NA,NA,NA,,,USA,USA,USA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Head,Wife,Daughter,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,43,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,White,0,0,0.583333333,39,NA,648,NA,NA,NA,2.5,1.2,1.01 to 1.50
3687350085-61088-017_3687350085-61088-018,Apartment,2.5,USA,USA,NA,NA,NA,NA,NA,NA,NA,NA,,,USA,USA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H,Wife,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,White,0,0,16,38,474,1033.2,534,45.87688734,51.68408827,2.5,0.8,1.00 or less
3687350085-61088-019_3687350085-61088-020,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3687350085-61088-021_3687350085-61088-022,Apartment,1.5,Japan,Japan,NA,NA,NA,NA,NA,NA,NA,NA,,,Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Head,Wife,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,0,NA,NA,NA,5000,NA,NA,NA,1.5,1.333333333,1.01 to 1.50
3687350085-61088-023_3687350085-61088-024,Apartment,1.5,Japan,Japan,NA,NA,NA,NA,NA,NA,NA,NA,,,Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Head,Wife,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,0,NA,NA,720,NA,720,NA,NA,1.5,1.333333333,1.01 to 1.50
3687350085-61088-025_3687350085-61088-026,Apartment,2,USA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,USA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,15,20,720,937.8,792,76.77543186,84.45297505,2,0.5,1.00 or less
3687350085-61088-027_3687350085-61088-028,Apartment,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H,Wife,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Puerto Rican,1,2,0.5,9,600,2340,600,25.64102564,25.64102564,2.5,0.8,1.00 or less
3687350085-61088-029_3687350085-61088-030,NA,NA,PR,PR,NA,NA,NA,NA,NA,NA,NA,NA,,,PR,PR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H,Wife,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,2,NA,NA,600,2340,600,25.64102564,25.64102564,NA,NA,NA
3687351060-61089-001_3687351060-61089-002,NA,2.5,PR,PR,PR,PR,PR,NA,NA,NA,NA,NA,,,PR,PR,PR,PR,PR,NA,NA,NA,NA,NA,NA,NA,Head,Wife,Son,Daughter,Son,NA,NA,NA,NA,NA,NA,NA,54,37,18,17,14,NA,NA,NA,NA,NA,NA,NA,5,Puerto Rican,1,5,2,4,720,1300,720,55.38461538,55.38461538,2.5,2,1.51 or more
3687351060-61089-003_3687351060-61089-004,NA,3,PR,USA,USA,USA,USA,NA,NA,NA,NA,NA,,,PR,USA,USA,USA,USA,NA,NA,NA,NA,NA,NA,NA,Head,Daughter,Daughter,Daughter,Son,NA,NA,NA,NA,NA,NA,NA,30,10,10,8,5,NA,NA,NA,NA,NA,NA,NA,5,Puerto Rican,1,5,5,16,1092,NA,1092,NA,NA,3,1.666666667,1.51 or more
3687351060-61089-005_3687351060-61089-006,NA,2.5,PR,PR,PR,PR,NA,NA,NA,NA,NA,NA,,,PR,PR,PR,PR,NA,NA,NA,NA,NA,NA,NA,NA,Head,Son,Daughter,Daughter,NA,NA,NA,NA,NA,NA,NA,NA,46,17,16,11,NA,NA,NA,NA,NA,NA,NA,NA,4,Puerto Rican,1,4,0.333333333,4,1040,NA,1040,NA,NA,2.5,1.6,1.51 or more
3687351060-61089-007_3687351060-61089-008,Rooming,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,208,NA,208,NA,NA,NA,NA,NA
3687351060-61089-009_3687351060-61089-010,NA,2.5,PR,PR,PR,PR,USA,USA,USA,NA,NA,NA,,,PR,PR,PR,PR,USA,USA,USA,NA,NA,NA,NA,NA,Head,Wife,Son,Son,Daughter,Son,Son,NA,NA,NA,NA,NA,31,34,12,11,8,7,2,NA,NA,NA,NA,NA,7,NA,1,7,4,10,958.8,1040,958.8,92.19230769,92.19230769,2.5,2.8,1.51 or more
3687351060-61089-011_3687351060-61089-012,NA,3,PR,PR,PR,PR,USA,USA,NA,NA,NA,NA,,,PR,PR,PR,PR,USA,USA,NA,NA,NA,NA,NA,NA,Head,Son,Son,Daughter,Daughter,Son,Wife,NA,NA,NA,NA,NA,32,14,15,11,4,2,NA,NA,NA,NA,NA,NA,7,Puerto Rican,1,7,0.125,6,771.6,NA,771.6,NA,NA,3,2.333333333,1.51 or more
3687351060-61089-013_3687351060-61089-014,NA,1.5,USA,USA,USA,USA,USA,USA,NA,NA,NA,NA,,,USA,USA,USA,USA,USA,USA,NA,NA,NA,NA,NA,NA,Head,Daughter,Daughter,Daughter,Daughter,Son,NA,NA,NA,NA,NA,NA,26,9,7,6,4,1,NA,NA,NA,NA,NA,NA,6,Negro,0,0,2,NA,883.2,1300,883.2,67.93846154,67.93846154,1.5,4,1.51 or more
3687351060-61089-015_3687351060-61089-016,NA,4,PR,PR,PR,PR,PR,PR,PR,NA,NA,NA,,,PR,PR,PR,PR,PR,PR,PR,NA,NA,NA,NA,NA,Head,Wife,Son,Son,Daughter,Son,Son,NA,NA,NA,NA,NA,31,32,14,12,10,8,7,NA,NA,NA,NA,NA,7,NA,1,7,NA,NA,1021.2,2080,1021.2,49.09615385,49.09615385,4,1.75,1.51 or more
3687351060-61089-017_3687351060-61089-018,Rooming,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,364,NA,364,NA,NA,NA,NA,NA
3687351060-61089-019_3687351060-61089-020,Rooming,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,299,NA,299,NA,NA,NA,NA,NA
3687351060-61089-021_3687351060-61089-022,Rooming,1,Denmark,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Europe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,White,0,0,9,18,478.4,2860,478.4,16.72727273,16.72727273,1,1,1.00 or less
3687351060-61089-023_3687351060-61089-024,Rooming,1,PR,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,PR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Puerto Rican,1,1,0.666666667,1,364,2236,364,16.27906977,16.27906977,1,1,1.00 or less
3687351060-61089-025_3687351060-61089-026,NA,2.5,PR,PR,PR,PR,PR,USA,USA,NA,NA,NA,,,PR,PR,PR,PR,PR,USA,USA,NA,NA,NA,NA,NA,Head,Wife,Son,Daughter,Son,Son,Son,NA,NA,NA,NA,NA,30,31,9,8,5,4,1,NA,NA,NA,NA,NA,7,Puerto Rican,1,7,2,5,1040,NA,1040,NA,NA,2.5,2.8,1.51 or more
3687352813-61090-001_3687352813-61090-002,Rooming,2.5,PR,PR,PR,PR,PR,NA,NA,NA,NA,NA,,,PR,PR,PR,PR,PR,NA,NA,NA,NA,NA,NA,NA,Head,Daughter,Daughter,Daughter,Daughter,NA,NA,NA,NA,NA,NA,NA,30,10,7,6,4,NA,NA,NA,NA,NA,NA,NA,5,Puerto Rican,1,5,0.583333333,0.583333333,1059.5,NA,1059.5,NA,NA,2.5,2,1.51 or more
3687352813-61090-003_3687352813-61090-004,Apartment,3,PR,PR,PR,PR,PR,USA,USA,NA,NA,NA,,,PR,PR,PR,PR,PR,USA,USA,NA,NA,NA,NA,NA,Head,Daughter,Daughter,Daughter,Son,Son,Son,NA,NA,NA,NA,NA,31,11,6,10,5,2,1,NA,NA,NA,NA,NA,7,Puerto Rican,1,7,NA,7,960,NA,960,NA,NA,3,2.333333333,1.51 or more
3687352813-61090-005_3687352813-61090-006,NA,2,PR,PR,PR,PR,NA,NA,NA,NA,NA,NA,,,PR,PR,PR,PR,NA,NA,NA,NA,NA,NA,NA,NA,Head,Wife,Son,Daughter,NA,NA,NA,NA,NA,NA,NA,NA,35,30,10,9,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1,4,NA,NA,672,2808,672,23.93162393,23.93162393,2,2,1.51 or more
3687352813-61090-007_3687352813-61090-008,Rooming,1,PR,PR,NA,NA,NA,NA,NA,NA,NA,NA,,,PR,PR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Head,Daughter,Daughter,Daughter,NA,NA,NA,NA,NA,NA,NA,NA,35,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,Puerto Rican,1,4,3,5,780,2080,780,37.5,37.5,1,4,1.51 or more
3687352813-61090-009_3687352813-61090-010,Rooming,1,PR,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,PR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Head,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Puerto Rican,1,1,5,14,260,NA,260,NA,NA,1,1,1.00 or less
3687352813-61090-011_3687352813-61090-012,Rooming,1,PR,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,PR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Head,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Puerto Rican,1,1,4,4,260,1820,260,14.28571429,14.28571429,1,1,1.00 or less
3687352813-61090-013_3687352813-61090-014,Rooming,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,239.2,NA,239.2,NA,NA,NA,NA,NA
3687352813-61090-015_3687352813-61090-016,Rooming,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,234,NA,234,NA,NA,NA,NA,NA
3687352813-61090-017_3687352813-61090-018,Apartment,2,PR,PR,PR,NA,NA,NA,NA,NA,NA,NA,,,PR,PR,PR,NA,NA,NA,NA,NA,NA,NA,NA,NA,Head,Wife,Son,Daughter,NA,NA,NA,NA,NA,NA,NA,NA,30,18,3,0,NA,NA,NA,NA,NA,NA,NA,NA,4,Puerto Rican,1,4,2,5,936,2340,936,40,40,2,2,1.51 or more
3687352813-61090-019_3687352813-61090-020,Rooming,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,312,NA,312,NA,NA,NA,NA,NA
3687352813-61090-021_3687352813-61090-022,Rooming,2.5,PR,PR,PR,PR,PR,PR,PR,USA,NA,NA,,,PR,PR,PR,PR,PR,PR,PR,USA,NA,NA,NA,NA,Head,Daughter,Son,Daughter,Grand Son,Grand Son,Daughter,Daughter of 7,NA,NA,NA,NA,56,19,17,11,15,13,23,4,NA,NA,NA,NA,8,Puerto Rican,1,8,5,5,910,NA,910,NA,NA,2.5,3.2,1.51 or more
3687352813-61090-023_3687352813-61090-024,Rooming,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Head,Daughter,Son,Daughter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0,0,NA,NA,988,NA,988,NA,NA,2.5,1.6,1.51 or more
3687352813-61090-025_3687352813-61090-026,Rooming,1,Haiti,USA,NA,NA,NA,NA,NA,NA,NA,NA,,,Caribbean,USA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H,Wife,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Negro,0,0,0.75,2,364,2600,364,14,14,1,2,1.51 or more
3687352813-61090-027_3687352813-61090-028,Rooming,2,PR,PR,PR,PR,PR,PR,PR,USA,NA,NA,,,PR,PR,PR,PR,PR,PR,PR,USA,NA,NA,NA,NA,Head,Husband,Son,Son,Son,Daughter,Daughter,Son,NA,NA,NA,NA,24,1,9,8,7,6,5,901,NA,NA,NA,NA,8,Puerto Rican,1,8,1.333333333,1.666666667,1040,9698,1040,10.72386059,10.72386059,2,4,1.51 or more
3687352813-61090-029_3687352813-61090-030,Rooming,2,PR,PR,PR,PR,PR,PR,PR,PR,USA,NA,,,PR,PR,PR,PR,PR,PR,PR,PR,USA,NA,NA,NA,Head,Wife,Son,Daughter,Son,Son,Son,Daughter,Daughter,NA,NA,NA,45,35,16,14,9,7,5,3,1,NA,NA,NA,9,Puerto Rican,1,9,3,3,1050,NA,1050,NA,NA,2,4.5,1.51 or more
3687352813-61090-031_3687352813-61090-032,Rooming,1.5,PR,PR,NA,NA,NA,NA,NA,NA,NA,NA,,,PR,PR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Head,Wife,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Puerto Rican,1,2,NA,NA,832,NA,832,NA,NA,1.5,1.333333333,1.01 to 1.50
3687354473-61091-001_3687354473-61091-002,Rooming,2.5,PR,PR,PR,NA,NA,NA,NA,NA,NA,NA,,,PR,PR,PR,NA,NA,NA,NA,NA,NA,NA,NA,NA,Head,Son,Daughter,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,18,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,Puerto Rican,1,3,0.67,0.75,NA,2080,NA,NA,NA,2.5,1.2,1.01 to 1.50
3687354473-61091-003_3687354473-61091-004,Rooming,2.5,PR,PR,PR,NA,NA,NA,NA,NA,NA,NA,,,PR,PR,PR,NA,NA,NA,NA,NA,NA,NA,NA,NA,Head,Son,Daughter,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,19,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,Puerto Rican,1,3,0.67,9,NA,2080,NA,NA,NA,2.5,1.2,1.01 to 1.50
3687354473-61091-005_3687354473-61091-006,Rooming,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,420,NA,420,NA,NA,NA,NA,NA
3687354473-61091-007_3687354473-61091-008,Rooming,3,PR,PR,USA,PR,PR,NA,NA,NA,NA,NA,,,PR,PR,USA,PR,PR,NA,NA,NA,NA,NA,NA,NA,H,Wife,Son,Brother in Law,Brother in Law,NA,NA,NA,NA,NA,NA,NA,34,27,2,22,19,NA,NA,NA,NA,NA,NA,NA,5,Puerto Rican,1,5,5,6,NA,3224,NA,NA,NA,3,1.666666667,1.51 or more
3687354473-61091-009_3687354473-61091-010,Rooming,3.5,USA,USA,USA,NA,NA,NA,NA,NA,NA,NA,,,USA,USA,USA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Head,Son,Son,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0,0,5,NA,NA,NA,NA,NA,NA,3.5,0.857142857,1.00 or less
3687354473-61091-011_3687354473-61091-012,Rooming,3.5,USA,USA,USA,NA,NA,NA,NA,NA,NA,NA,,,USA,USA,USA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H,Son,Son,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,Puerto Rican,1,3,5,30,NA,NA,NA,NA,NA,3.5,0.857142857,1.00 or less
3687354473-61091-013_3687354473-61091-014,Rooming,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3687354473-61091-015_3687354473-61091-016,Rooming,NA,USA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,USA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Head,Daughter,Son,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,White,0,0,8,NA,780,NA,780,NA,NA,NA,NA,NA
3687354473-61091-017_3687354473-61091-018,Rooming,NA,PR,PR,PR,PR,PR,NA,NA,NA,NA,NA,,,PR,PR,PR,PR,PR,NA,NA,NA,NA,NA,NA,NA,Head,Son,Daughter,Daughter,NA,NA,NA,NA,NA,NA,NA,NA,22,10,17,14,NA,NA,NA,NA,NA,NA,NA,NA,5,Puerto Rican,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3687354473-61091-019_3687354473-61091-020,Rooming,2.5,PR,PR,NA,NA,NA,NA,NA,NA,NA,NA,,,PR,PR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Head,Wife,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Puerto Rican,1,2,0.33,10,NA,2496,NA,NA,NA,2.5,0.8,1.00 or less
3687354473-61091-021_3687354473-61091-022,Rooming,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3687355788-61092-001_3687355788-61092-002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,360,NA,360,NA,NA,NA,NA,NA
3687355788-61092-003_3687355788-61092-004,Rooming,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,480,NA,480,NA,NA,NA,NA,NA
3687355788-61092-005_3687355788-61092-006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,600,NA,600,NA,NA,NA,NA,NA
3687355788-61092-007_3687355788-61092-008,Rooming,1.5,Japan,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Head,Wife,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Oriental,0,0,NA,25,480,NA,480,NA,NA,1.5,1.333333333,1.01 to 1.50
3687355788-61092-009_3687355788-61092-010,NA,3,Japan,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Head,Wife,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Oriental,0,0,2,55,960,NA,960,NA,NA,3,0.666666667,1.00 or less
3687355788-61092-011_3687355788-61092-012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,300,NA,300,NA,NA,NA,NA,NA
3687355788-61092-013_3687355788-61092-014,Rooming,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,360,NA,360,NA,NA,NA,NA,NA
3687355788-61092-015_3687355788-61092-016,NA,3.5,Japan,USA,NA,NA,NA,NA,NA,NA,NA,NA,,,Asia,USA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Head,Wife,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Oriental,0,0,NA,38,NA,NA,NA,NA,NA,3.5,0.571428571,1.00 or less
3687355788-61092-017_3687355788-61092-018,Rooming,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,336,NA,336,NA,NA,NA,NA,NA
3687355788-61092-019_3687355788-61092-020,Rooming,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,19,NA,396,NA,396,NA,NA,NA,NA,NA
3687355788-61092-021_3687355788-61092-022,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,480,NA,480,NA,NA,NA,NA,NA
3687356601-61093-001_3687356601-61093-002,Rooming,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1040,NA,1040,NA,NA,NA,NA,NA
3687356601-61093-003_3687356601-61093-004,Rooming,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,480,NA,480,NA,NA,NA,NA,NA
